publishAt,publishedAtDate,stars
7 ay önce,2025-08-30T11:48:41.112Z,4
7 ay önce,2025-08-30T07:22:31.228Z,5
7 ay önce,2025-08-30T05:25:19.202Z,4
7 ay önce,2025-08-29T12:59:02.507Z,5
7 ay önce,2025-08-29T12:41:10.269Z,5
7 ay önce,2025-08-29T12:14:22.292Z,5
7 ay önce,2025-08-29T09:57:17.577Z,5
7 ay önce,2025-08-28T13:19:04.777Z,5
7 ay önce,2025-08-28T12:19:22.254Z,5
7 ay önce,2025-08-28T07:03:56.778Z,5
7 ay önce,2025-08-27T21:53:26.257Z,5
7 ay önce,2025-08-27T14:28:32.380Z,5
7 ay önce,2025-08-27T10:37:38.189Z,5
7 ay önce,2025-08-27T08:51:00.048Z,5
7 ay önce,2025-08-27T08:17:03.685Z,5
7 ay önce,2025-08-27T06:34:19.313Z,3
7 ay önce,2025-08-27T06:02:20.921Z,4
7 ay önce düzenlendi,2025-08-26T22:32:01.250Z,5
7 ay önce,2025-08-26T20:54:43.418Z,5
7 ay önce,2025-08-26T19:36:37.388Z,5
7 ay önce,2025-08-26T15:18:23.350Z,2
7 ay önce,2025-08-26T14:05:00.165Z,3
7 ay önce,2025-08-26T13:07:51.929Z,4
7 ay önce,2025-08-26T12:38:05.621Z,5
7 ay önce,2025-08-26T12:27:10.450Z,3
7 ay önce,2025-08-26T10:20:04.281Z,3
7 ay önce,2025-08-26T08:52:36.997Z,5
7 ay önce,2025-08-26T08:42:32.570Z,4
7 ay önce,2025-08-26T07:22:42.146Z,5
7 ay önce düzenlendi,2025-08-26T05:00:14.761Z,5
7 ay önce,2025-08-25T16:38:04.984Z,5
7 ay önce,2025-08-25T15:20:08.321Z,4
7 ay önce,2025-08-25T12:59:23.594Z,5
7 ay önce,2025-08-25T09:04:18.375Z,4
7 ay önce düzenlendi,2025-08-24T21:33:10.923Z,4
7 ay önce,2025-08-24T16:40:39.395Z,5
7 ay önce,2025-08-24T14:26:44.169Z,5
7 ay önce,2025-08-24T12:48:55.875Z,5
7 ay önce,2025-08-24T12:47:55.581Z,5
7 ay önce,2025-08-24T12:22:15.636Z,5
7 ay önce,2025-08-24T10:55:34.985Z,5
7 ay önce,2025-08-24T09:48:55.448Z,2
7 ay önce düzenlendi,2025-08-24T08:07:27.634Z,5
7 ay önce,2025-08-23T22:14:53.417Z,2
7 ay önce,2025-08-23T19:58:49.074Z,3
7 ay önce düzenlendi,2025-08-23T18:53:37.504Z,5
7 ay önce düzenlendi,2025-08-23T18:30:48.905Z,5
7 ay önce,2025-08-23T11:42:18.555Z,5
7 ay önce düzenlendi,2025-08-23T08:30:16.414Z,4
7 ay önce,2025-08-23T07:47:26.341Z,5
7 ay önce,2025-08-22T19:52:22.578Z,5
7 ay önce,2025-08-22T19:30:53.851Z,5
