publishAt,publishedAtDate,stars
7 ay önce,2025-08-17T13:58:25.851Z,5
7 ay önce,2025-08-17T12:05:05.542Z,5
7 ay önce,2025-08-17T09:24:06.009Z,5
7 ay önce,2025-08-17T08:33:56.947Z,5
7 ay önce,2025-08-17T08:07:53.143Z,1
7 ay önce,2025-08-16T23:22:11.323Z,4
7 ay önce,2025-08-16T19:12:38.532Z,5
7 ay önce,2025-08-16T18:59:17.526Z,5
7 ay önce,2025-08-16T18:23:33.985Z,5
7 ay önce,2025-08-16T18:17:17.837Z,5
7 ay önce,2025-08-16T15:14:32.448Z,5
7 ay önce,2025-08-16T14:55:11.059Z,5
7 ay önce,2025-08-16T14:25:31.056Z,5
7 ay önce,2025-08-16T11:12:13.763Z,5
7 ay önce,2025-08-16T07:26:06.544Z,4
7 ay önce,2025-08-15T23:54:49.339Z,5
7 ay önce,2025-08-15T22:06:53.068Z,5
7 ay önce,2025-08-15T20:40:29.234Z,5
7 ay önce,2025-08-15T20:17:32.402Z,5
7 ay önce,2025-08-15T19:48:41.383Z,5
7 ay önce,2025-08-15T17:55:49.304Z,5
7 ay önce,2025-08-15T17:31:49.145Z,5
7 ay önce,2025-08-15T15:57:05.595Z,5
7 ay önce,2025-08-15T14:41:54.716Z,5
7 ay önce,2025-08-15T13:52:22.941Z,5
7 ay önce,2025-08-15T10:44:50.003Z,5
7 ay önce,2025-08-15T10:29:23.448Z,5
7 ay önce,2025-08-15T10:22:18.816Z,5
7 ay önce,2025-08-15T09:49:57.805Z,5
7 ay önce,2025-08-15T08:48:18.319Z,5
7 ay önce,2025-08-15T06:47:23.931Z,5
7 ay önce,2025-08-15T03:47:12.619Z,5
7 ay önce,2025-08-14T17:31:31.590Z,5
7 ay önce,2025-08-14T13:50:32.864Z,5
7 ay önce,2025-08-14T10:17:20.504Z,1
7 ay önce,2025-08-14T07:45:42.871Z,5
7 ay önce,2025-08-13T18:23:20.610Z,4
7 ay önce,2025-08-13T17:53:16.527Z,5
7 ay önce düzenlendi,2025-08-13T16:50:44.254Z,4
7 ay önce,2025-08-13T15:45:37.857Z,5
