time,Hıdırnebi yaylası - Trabzon_temp,Hıdırnebi yaylası - Trabzon_prcp,Hıdırnebi yaylası - Trabzon_snow,Hıdırnebi yaylası - Trabzon_rain,Hıdırnebi yaylası - Trabzon_tmin,Hıdırnebi yaylası - Trabzon_tmax,Hıdırnebi yaylası - Trabzon_wspd,Hıdırnebi yaylası - Trabzon_rhum
2025-11-30,6.53,0.09,0.0,0.09,3.41,10.18,8.65,60.02
2025-12-01,5.25,4.24,0.0,4.24,2.72,8.37,9.31,74.68
2025-12-02,3.06,2.1,0.0,2.1,0.72,6.12,7.4,76.91
2025-12-03,2.65,0.0,0.0,0.0,-0.0,6.31,8.89,69.73
2025-12-04,2.44,0.0,0.0,0.0,-0.27,5.9,8.49,66.54
2025-12-05,2.68,0.0,0.0,0.0,-0.33,6.9,8.5,58.46
2025-12-06,5.72,0.25,0.0,0.25,2.19,9.67,7.67,64.72
2025-12-07,6.2,1.19,0.0,1.19,4.62,9.43,8.89,75.61
2025-12-08,5.79,0.0,0.0,0.0,3.48,8.81,8.15,73.47
2025-12-09,4.64,6.87,0.0,6.87,2.6,6.86,7.51,84.58
2025-12-10,3.15,13.32,0.0,13.32,1.86,4.78,8.95,89.59
2025-12-11,1.8,12.31,12.31,0.0,0.52,2.77,7.94,88.26
2025-12-12,1.62,1.47,1.47,0.0,0.03,3.56,7.22,79.78
2025-12-13,1.48,9.59,9.59,0.0,-0.64,3.21,15.01,76.89
2025-12-14,-0.3,5.14,5.14,0.0,-2.0,1.79,10.04,78.76
2025-12-15,-0.1,2.72,2.72,0.0,-2.11,2.13,10.44,75.17
2025-12-16,-1.27,9.83,9.83,0.0,-2.66,0.75,12.82,81.57
2025-12-17,-1.15,0.11,0.11,0.0,-3.15,2.31,8.52,69.41
2025-12-18,-0.16,0.0,0.0,0.0,-3.46,4.05,8.72,61.94
2025-12-19,0.32,0.0,0.0,0.0,-2.67,4.83,6.65,64.15
2025-12-20,0.31,0.0,0.0,0.0,-2.08,4.16,7.98,64.87
2025-12-21,1.2,0.0,0.0,0.0,-2.48,4.27,6.76,63.19
2025-12-22,2.78,0.0,0.0,0.0,0.6,5.57,6.19,71.27
2025-12-23,1.95,0.0,0.0,0.0,-0.36,4.48,7.39,78.32
2025-12-24,2.32,2.5,0.0,2.5,0.68,4.23,11.26,78.73
2025-12-25,0.99,5.73,5.73,0.0,-0.25,2.5,7.81,86.22
2025-12-26,-0.61,9.06,9.06,0.0,-2.41,0.78,7.94,87.65
2025-12-27,-3.21,15.24,15.24,0.0,-4.93,-1.25,13.21,81.26
2025-12-28,-3.7,0.23,0.23,0.0,-6.14,-1.07,13.7,57.01
2025-12-29,-2.83,2.55,2.55,0.0,-5.9,-0.23,17.35,52.91
2025-12-30,-2.61,0.57,0.57,0.0,-6.09,1.19,16.97,49.77
2025-12-31,-0.78,3.93,3.93,0.0,-3.96,2.46,22.35,59.04
2026-01-01,-5.53,25.8,25.8,0.0,-7.75,-2.04,16.74,86.22
